Timestamp,Message,Source_Ip,EventID,targetUserName,task
1/5/2024 4:35,An account was logged off.,177.065.158.114,4634,ramesh,Logoff
1/5/2024 4:36,An account was logged off.,180.088.228.213,4634,kirtan,LoginFailure
1/5/2024 4:37,An account failed to log on.,053.160.082.238,4625,dinesh,Logoff
1/5/2024 4:38,An account was logged off.,134.111.216.066,4634,ramesh,Logoff
1/5/2024 4:39,An account was logged off.,078.239.233.154,4625,kirtan,LoginFailure
1/5/2024 4:40,An account failed to log on.,051.023.076.194,4634,Priyansh,Logoff
1/5/2024 4:41,An account was logged off.,123.002.244.058,4634,pratham,Logoff
1/5/2024 4:42,An account was logged off.,122.016.203.248,4634,kirtan,Logoff
1/5/2024 4:43,An account was logged off.,080.128.037.245,4625,dinesh,Logoff
1/5/2024 4:44,An account was logged off.,069.231.196.061,4634,suresh,Logon
1/5/2024 4:45,An account was successfully logged on.,032.019.193.153,4634,dinesh,LoginFailure
1/5/2024 4:46,An account failed to log on.,188.070.074.117,4624,vishal,Logon
1/5/2024 4:47,An account was successfully logged on.,229.218.064.097,4624,ramesh,LoginFailure
1/5/2024 4:48,An account failed to log on.,054.092.099.130,4624,ramesh,Logoff
1/5/2024 4:49,An account was logged off.,141.192.224.085,4634,Priyansh,Logoff
1/5/2024 4:50,An account was logged off.,073.168.050.127,4625,vishal,LoginFailure
1/5/2024 4:51,An account failed to log on.,233.141.183.252,4634,ramesh,Logoff
1/5/2024 4:52,An account was logged off.,010.049.092.251,4634,vishal,LoginFailure
1/5/2024 4:53,An account failed to log on.,019.045.091.154,4634,pratham,LoginFailure
1/5/2024 4:54,An account failed to log on.,131.109.065.161,4625,ramesh,Logon
1/5/2024 4:55,An account was successfully logged on.,069.090.088.245,4625,Priyansh,Logoff
1/5/2024 4:56,An account was logged off.,060.254.184.018,4624,vishal,Logon
1/5/2024 4:57,An account was successfully logged on.,229.163.071.253,4625,kirtan,Logoff
1/5/2024 4:58,An account was logged off.,244.232.196.137,4634,ramesh,Logoff
1/5/2024 4:59,An account was logged off.,245.056.219.162,4624,dinesh,Logon
1/5/2024 5:00,An account was successfully logged on.,105.255.053.166,4634,ramesh,Logon
1/5/2024 5:01,An account was successfully logged on.,234.046.037.231,4634,vishal,LoginFailure
1/5/2024 5:02,An account failed to log on.,116.217.063.210,4624,ramesh,LoginFailure
1/5/2024 5:03,An account failed to log on.,233.214.157.041,4634,Priyansh,Logon
1/5/2024 5:04,An account was successfully logged on.,092.132.154.034,4625,kirtan,Logoff
1/5/2024 5:05,An account was logged off.,199.182.144.096,4634,ramesh,Logoff
1/5/2024 5:06,An account was logged off.,021.002.121.153,4634,kirtan,LoginFailure
1/5/2024 5:07,An account failed to log on.,188.192.034.127,4625,ramesh,LoginFailure
1/5/2024 5:08,An account failed to log on.,009.092.113.147,4625,pratham,LoginFailure
1/5/2024 5:09,An account failed to log on.,027.093.203.119,4634,pratham,LoginFailure
1/5/2024 5:10,An account failed to log on.,158.168.241.089,4624,Priyansh,Logoff
1/5/2024 5:11,An account was logged off.,221.100.158.183,4624,Priyansh,Logoff
1/5/2024 5:12,An account was logged off.,220.160.116.150,4634,ramesh,LoginFailure
1/5/2024 5:13,An account failed to log on.,223.075.034.189,4634,Priyansh,Logoff
1/5/2024 5:14,An account was logged off.,042.198.110.109,4624,dinesh,Logoff
1/5/2024 5:15,An account was logged off.,004.173.056.032,4625,pratham,Logon
1/5/2024 5:16,An account was successfully logged on.,218.235.123.181,4634,vishal,Logoff
1/5/2024 5:17,An account was logged off.,130.139.198.128,4625,Priyansh,Logoff
1/5/2024 5:18,An account was logged off.,145.008.071.079,4625,dinesh,LoginFailure
1/5/2024 5:19,An account failed to log on.,139.228.075.184,4634,ramesh,Logoff
1/5/2024 5:20,An account was logged off.,143.204.027.250,4625,kirtan,LoginFailure
1/5/2024 5:21,An account failed to log on.,080.151.127.160,4625,kirtan,Logoff
1/5/2024 5:22,An account was logged off.,091.239.063.046,4625,ramesh,Logoff
1/5/2024 5:23,An account was logged off.,157.101.032.198,4634,kirtan,LoginFailure
1/5/2024 5:24,An account failed to log on.,111.068.008.236,4634,Priyansh,Logoff
1/5/2024 5:25,An account was logged off.,019.175.249.225,4634,ramesh,LoginFailure
1/5/2024 5:26,An account failed to log on.,140.228.207.052,4624,suresh,Logoff
1/5/2024 5:27,An account was logged off.,233.235.129.052,4634,dinesh,Logoff
1/5/2024 5:28,An account was logged off.,215.069.035.235,4624,kirtan,Logoff
1/5/2024 5:29,An account was logged off.,089.152.163.202,4624,suresh,LoginFailure
1/5/2024 5:30,An account failed to log on.,252.251.064.018,4625,dinesh,Logoff
1/5/2024 5:31,An account was logged off.,025.213.203.108,4634,Priyansh,Logoff
1/5/2024 5:32,An account was logged off.,171.014.218.042,4634,suresh,Logon
1/5/2024 5:33,An account was successfully logged on.,216.225.023.244,4624,ramesh,Logon
1/5/2024 5:34,An account was successfully logged on.,011.186.055.013,4624,Priyansh,Logon
1/5/2024 5:35,An account was successfully logged on.,025.017.053.002,4634,pratham,Logoff
1/5/2024 5:36,An account was logged off.,168.027.241.025,4634,vishal,LoginFailure
1/5/2024 5:37,An account failed to log on.,189.210.024.205,4625,suresh,Logoff
1/5/2024 5:38,An account was logged off.,026.074.066.240,4625,dinesh,Logoff
1/5/2024 5:39,An account was logged off.,124.132.138.008,4625,vishal,Logoff
1/5/2024 5:40,An account was logged off.,129.106.110.136,4624,vishal,LoginFailure
1/5/2024 5:41,An account failed to log on.,123.186.183.178,4625,vishal,LoginFailure
1/5/2024 5:42,An account failed to log on.,138.072.031.078,4634,pratham,Logon
1/5/2024 5:43,An account was successfully logged on.,058.164.194.041,4624,kirtan,LoginFailure
1/5/2024 5:44,An account failed to log on.,233.089.252.202,4634,vishal,Logoff
1/5/2024 5:45,An account was logged off.,237.069.238.253,4625,suresh,Logon
1/5/2024 5:46,An account was successfully logged on.,059.187.043.152,4634,vishal,Logoff
1/5/2024 5:47,An account was logged off.,060.149.166.132,4634,ramesh,Logoff
1/5/2024 5:48,An account was logged off.,250.198.098.021,4625,ramesh,Logon
1/5/2024 5:49,An account was successfully logged on.,120.189.222.152,4634,Priyansh,Logoff
1/5/2024 5:50,An account was logged off.,138.074.180.131,4634,dinesh,LoginFailure
1/5/2024 5:51,An account failed to log on.,081.177.208.225,4634,dinesh,Logoff
1/5/2024 5:52,An account was logged off.,171.004.192.180,4634,pratham,Logoff
1/5/2024 5:53,An account was logged off.,174.089.171.019,4634,ramesh,LoginFailure
1/5/2024 5:54,An account failed to log on.,059.233.240.205,4634,ramesh,LoginFailure
1/5/2024 5:55,An account failed to log on.,127.135.075.133,4624,suresh,Logoff
1/5/2024 5:56,An account was logged off.,141.065.096.062,4624,Priyansh,Logon
1/5/2024 5:57,An account was successfully logged on.,125.187.246.216,4624,pratham,Logon
1/5/2024 5:58,An account was successfully logged on.,244.043.136.209,4634,ramesh,Logoff
1/5/2024 5:59,An account was logged off.,002.107.184.029,4634,vishal,Logoff
1/5/2024 6:00,An account was logged off.,014.101.073.117,4625,Priyansh,Logon
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
