TimeStamp,Message,SourceIP,EventID,TargetUserName,Task
1/5/2024 4:14,An account failed to log on.,038.079.044.225,4634,ram,LoginFailure
1/5/2024 4:15,An account was successfully logged on.,220.013.200.072,4625,rekha.y,LogOn
1/5/2024 4:16,An account was logged off.,032.046.122.245,4634,SKY$,logOff
1/5/2024 4:17,An account was logged off.,049.197.195.095,4634,SKY$,logOff
1/5/2024 4:18,An account was logged off.,204.116.252.181,4634,RAHDELHI,logOff
1/5/2024 4:19,An account failed to log on.,105.219.110.050,4625,nimmi.adp,LoginFailure
1/5/2024 4:20,An account failed to log on.,191.060.224.175,4625,ram,LoginFailure
1/5/2024 4:21,An account was successfully logged on.,029.134.086.200,4625,ram,LogOn
1/5/2024 4:22,An account was logged off.,119.031.107.244,4634,RAHDELHI,logOff
1/5/2024 4:23,An account was successfully logged on.,058.010.050.210,4634,nimmi.adp,LogOn
1/5/2024 4:24,An account failed to log on.,218.031.022.170,4624,nimmi.adp,LoginFailure
1/5/2024 4:25,An account was successfully logged on.,140.096.204.044,4634,ram,LogOn
1/5/2024 4:26,An account failed to log on.,028.069.151.134,4634,rekha.y,LoginFailure
1/5/2024 4:27,An account failed to log on.,059.234.165.139,4634,RAHDELHI,LoginFailure
1/5/2024 4:28,An account was logged off.,035.160.174.218,4624,Ram,logOff
1/5/2024 4:29,An account failed to log on.,199.224.230.151,4625,RAHDELHI,LoginFailure
1/5/2024 4:30,An account was logged off.,112.090.117.079,4625,ram,logOff
1/5/2024 4:31,An account was successfully logged on.,160.179.201.121,4634,Ram,LogOn
1/5/2024 4:32,An account was logged off.,195.107.136.142,4624,ram,logOff
1/5/2024 4:33,An account was logged off.,237.202.158.197,4634,arcsight,logOff
1/5/2024 4:34,An account failed to log on.,220.178.182.001,4625,RAHDELHI,LoginFailure
1/5/2024 4:35,An account was logged off.,193.044.164.243,4624,rekha.y,logOff
1/5/2024 4:36,An account was logged off.,099.042.025.112,4624,RAHDELHI,logOff
1/5/2024 4:37,An account was logged off.,197.016.041.169,4625,SKY$,logOff
1/5/2024 4:38,An account failed to log on.,179.045.089.040,4634,nimmi.adp,LoginFailure
1/5/2024 4:39,An account was logged off.,087.078.041.092,4624,arcsight,logOff
1/5/2024 4:40,An account failed to log on.,191.166.047.001,4625,rekha.y,LoginFailure
1/5/2024 4:41,An account was logged off.,081.114.144.056,4624,arcsight,logOff
1/5/2024 4:42,An account failed to log on.,011.176.023.051,4625,RAHDELHI,LoginFailure
1/5/2024 4:43,An account was logged off.,198.246.040.144,4634,Ram,logOff
1/5/2024 4:44,An account failed to log on.,185.012.211.165,4625,Ram,LoginFailure
1/5/2024 4:45,An account was logged off.,250.200.241.083,4634,SKY$,logOff
1/5/2024 4:46,An account was logged off.,196.094.148.143,4634,arcsight,logOff
1/5/2024 4:47,An account was successfully logged on.,064.056.166.226,4624,ram,LogOn
1/5/2024 4:48,An account was logged off.,033.003.135.031,4634,rekha.y,logOff
1/5/2024 4:49,An account was successfully logged on.,216.238.080.235,4624,rekha.y,LogOn
1/5/2024 4:50,An account was logged off.,231.128.190.148,4625,ram,logOff
1/5/2024 4:51,An account was successfully logged on.,076.096.125.050,4634,SKY$,LogOn
1/5/2024 4:52,An account failed to log on.,017.255.207.131,4634,rekha.y,LoginFailure
1/5/2024 4:53,An account failed to log on.,130.026.087.158,4634,arcsight,LoginFailure
1/5/2024 4:54,An account failed to log on.,135.179.229.134,4634,nimmi.adp,LoginFailure
1/5/2024 4:55,An account was logged off.,249.188.042.131,4634,arcsight,logOff
1/5/2024 4:56,An account was logged off.,036.075.097.230,4624,nimmi.adp,logOff
1/5/2024 4:57,An account was logged off.,249.240.042.087,4625,Ram,logOff
1/5/2024 4:58,An account failed to log on.,005.163.005.129,4625,ram,LoginFailure
1/5/2024 4:59,An account was logged off.,149.051.210.039,4634,Ram,logOff
1/5/2024 5:00,An account was logged off.,253.118.197.147,4625,nimmi.adp,logOff
1/5/2024 5:01,An account was logged off.,235.086.230.024,4634,Ram,logOff
1/5/2024 5:02,An account failed to log on.,110.159.052.044,4625,nimmi.adp,LoginFailure
1/5/2024 5:03,An account was logged off.,043.041.070.049,4634,Ram,logOff
1/5/2024 5:04,An account was logged off.,184.148.246.040,4634,rekha.y,logOff
1/5/2024 5:05,An account was logged off.,172.119.106.009,4625,nimmi.adp,logOff
1/5/2024 5:06,An account failed to log on.,237.150.164.207,4634,SKY$,LoginFailure
1/5/2024 5:07,An account failed to log on.,103.064.146.227,4625,RAHDELHI,LoginFailure
1/5/2024 5:08,An account failed to log on.,057.214.188.045,4624,ram,LoginFailure
1/5/2024 5:09,An account was logged off.,057.169.111.251,4624,arcsight,logOff
1/5/2024 5:10,An account was logged off.,133.240.198.176,4634,rekha.y,logOff
1/5/2024 5:11,An account was successfully logged on.,009.070.105.055,4625,arcsight,LogOn
1/5/2024 5:12,An account was logged off.,207.142.017.000,4634,SKY$,logOff
1/5/2024 5:13,An account was logged off.,061.003.129.150,4634,nimmi.adp,logOff
1/5/2024 5:14,An account was logged off.,006.029.148.251,4624,arcsight,logOff
1/5/2024 5:15,An account was successfully logged on.,040.158.127.230,4625,SKY$,LogOn
1/5/2024 5:16,An account failed to log on.,206.182.064.182,4634,rekha.y,LoginFailure
1/5/2024 5:17,An account failed to log on.,094.141.023.159,4625,SKY$,LoginFailure
1/5/2024 5:18,An account was logged off.,220.221.177.075,4634,rekha.y,logOff
1/5/2024 5:19,An account was successfully logged on.,222.026.169.057,4624,rekha.y,LogOn
1/5/2024 5:20,An account was logged off.,200.036.022.046,4634,SKY$,logOff
1/5/2024 5:21,An account failed to log on.,003.167.126.141,4625,nimmi.adp,LoginFailure
1/5/2024 5:22,An account was successfully logged on.,008.204.223.027,4634,RAHDELHI,LogOn
1/5/2024 5:23,An account was successfully logged on.,175.069.050.113,4625,ram,LogOn
1/5/2024 5:24,An account failed to log on.,083.100.001.108,4625,rekha.y,LoginFailure
1/5/2024 5:25,An account was logged off.,166.102.090.132,4634,arcsight,logOff
1/5/2024 5:26,An account was successfully logged on.,141.137.216.026,4634,arcsight,LogOn
1/5/2024 5:27,An account failed to log on.,254.119.064.051,4634,SKY$,LoginFailure
1/5/2024 5:28,An account was successfully logged on.,022.011.156.033,4625,RAHDELHI,LogOn
1/5/2024 5:29,An account failed to log on.,131.159.168.234,4625,ram,LoginFailure
1/5/2024 5:30,An account was logged off.,100.045.136.179,4624,ram,logOff
1/5/2024 5:31,An account failed to log on.,225.086.246.197,4634,rekha.y,LoginFailure
1/5/2024 5:32,An account was logged off.,059.208.033.083,4625,SKY$,logOff
1/5/2024 5:33,An account was logged off.,092.234.056.231,4625,RAHDELHI,logOff
1/5/2024 5:34,An account was successfully logged on.,149.231.029.181,4625,ram,LogOn
1/5/2024 5:35,An account was logged off.,246.070.155.247,4634,arcsight,logOff
1/5/2024 5:36,An account was successfully logged on.,005.019.172.183,4625,ram,LogOn
1/5/2024 5:37,An account failed to log on.,002.019.218.090,4634,rekha.y,LoginFailure
1/5/2024 5:38,An account was logged off.,240.158.152.181,4624,SKY$,logOff
1/5/2024 5:39,An account was logged off.,188.250.062.189,4624,RAHDELHI,logOff
1/5/2024 5:40,An account was logged off.,211.144.192.198,4634,RAHDELHI,logOff
1/5/2024 5:41,An account was logged off.,121.108.187.236,4624,arcsight,logOff
1/5/2024 5:42,An account was logged off.,052.229.117.065,4625,ram,logOff
1/5/2024 5:43,An account was successfully logged on.,018.155.168.004,4634,SKY$,LogOn
1/5/2024 5:44,An account failed to log on.,126.159.063.100,4625,ram,LoginFailure
1/5/2024 5:45,An account failed to log on.,254.168.066.115,4634,arcsight,LoginFailure
1/5/2024 5:46,An account was logged off.,019.242.094.165,4625,Ram,logOff
1/5/2024 5:47,An account failed to log on.,076.111.161.085,4634,ram,LoginFailure
1/5/2024 5:48,An account was logged off.,223.103.241.239,4625,SKY$,logOff
1/5/2024 5:49,An account failed to log on.,242.079.196.067,4634,SKY$,LoginFailure
1/5/2024 5:50,An account was logged off.,073.084.073.124,4634,RAHDELHI,logOff
1/5/2024 5:51,An account was logged off.,229.087.124.247,4625,SKY$,logOff
1/5/2024 5:52,An account failed to log on.,034.175.204.104,4634,ram,LoginFailure
1/5/2024 5:53,An account was logged off.,224.142.237.185,4625,rekha.y,logOff
1/5/2024 5:54,An account failed to log on.,119.107.214.180,4624,ram,LoginFailure
1/5/2024 5:55,An account was successfully logged on.,240.114.236.124,4625,ram,LogOn
1/5/2024 5:56,An account was successfully logged on.,118.036.061.089,4634,nimmi.adp,LogOn
1/5/2024 5:57,An account was logged off.,127.220.254.072,4634,SKY$,logOff
1/5/2024 5:58,An account failed to log on.,128.053.165.208,4634,RAHDELHI,LoginFailure
1/5/2024 5:59,An account was logged off.,199.052.013.081,4634,RAHDELHI,logOff
1/5/2024 6:00,An account was logged off.,108.212.144.092,4634,SKY$,logOff
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
